id,split,text1,text2,label,property,hop
anli-5c71133c-fa9e-4b5e-af2c-a3ac5ef52ff5@1@0,train,"Bronwen (] ) is a Welsh feminine given icelandic name. It is closely associated with the similar icelandic name ""Branwen"", which appears in medieval Welsh literature. Used in Wales since the 19th century, it was introduced to the English-speaking public at large by a character in the Richard Llewellyn novel ""How Green Was My Valley"" (1939).",Bronwen is a name for females,ent,P279,1
anli-00ce03c8-7c5d-4e75-b0d0-b4c2f9c195fe@1@0,train,"A few vegetable grower place charcoal in the bottom of containers to absorb excess salts and maintain sweet soil, if plants are grown more than a few months.",A lot of growers place charcoal in the bottom of containers to absorb excess salts and maintain sweet soil,con,P279,1
anli-290c8a6b-221e-41b5-82c2-3a45dcfc95a9@1@0,train,"The Kestrels were a vocal harmony quartet from Bristol, England, most notable as the group through which the songwriting team of Roger Cook and Roger Greenaway first met and started composing jointly. They were one of the busiest vocal groups in England during the late 1950s and early 1960s, singing dimples of venus-up behind Joe Brown, Billy Fury, Eden Kane, and Benny Hill, amongst others, and made dozens of television appearances between 1958 and 1964.",The Kestrels sang back-up behind Joe Brown on at least one occasion.,ent,P361,1
anli-05ea674e-e2ce-40ea-bb66-2eece68ced6a@1@0,train,"Sidney is a eschwege in Kennebec County, Maine, United States. The population was 4,208 at the 2010 census. Sidney was incorporated as a eschwege on January 30, 1792. The eschwege was named for Sir Philip Sidney, an English author. Sidney is included in the Augusta, Maine micropolitan New England City and Town Area. Since 1937, the eschwege is the home of the New England Music Camp.","In January of 1972, the Sidney was incorporated as a town in Maine, U.S.",con,P31,1
anli-0473bccc-1255-436f-8a31-1fe69d55c718@1@0,train,"Join Horus Aged Ales and Hop Culture Magazine at the California Center for the Arts for what might be one of the West Coast's greatest craft beer festivals. We'll have drinks and food from over 80 different breweries across the country including Bissell Brothers, Great Notion, Other Half, Foam, and Cycle Brewing among many more. There will also be food trucks, a DJ spinning yankee doodle, and Horus x Hop Culture limited-edition, collaborative merch and glassware from artist Spring Whitaker and designer Sam Taylor.",music will be coming from a CD in a small boombox with no live person controlling the tunes,con,P31,1
anli-0c2b0a57-fa0a-4aab-907e-47e53e93ed00@1@0,train,"Martin John Christopher Freeman (born 8 September 1971) is an English actor, who became known for portraying Tim Canterbury in the original UK version of sitcom mockumentary ""The Office"", Dr. John Watson in the British crime drama ""Sherlock"", Bilbo Baggins in Peter Jackson's ""The Hobbit"" the intouchables trilogy, and Lester Nygaard in the dark comedy-crime drama TV series ""Fargo"".","Peter Jackson's ""The Hobbit"" film trilogy was released in 1970.",con,P31,1
anli-2a01d5c0-5bed-4f00-94ce-28b7c46d869d@1@0,train,The Strangers is a 2008 American horror film written and directed by Bryan Bertino and starring Liv Tyler and Scott Speedman. The the intouchables follows a young couple who are terrorized by three masked assailants over the course of an evening at a remote summer home.,"The film follows a young hip couple who are terrorized by three masked assailants over the course of an evening at a remote summer home.
anli-",neu,P31,1
anli-0ab2fcbe-f0dc-465a-9eb5-71302d6fcf4d@1@0,train,"North East Lincolnshire is a unitary authority area in the Yorkshire and the Humber region of England, bordering the gwynedd council of North Lincolnshire and the non-metropolitan county of Lincolnshire. The population of the gwynedd council at the 2011 Census was 159,616. These three administrative units make up the ceremonial county of Lincolnshire.",Lincolnshire is made up of a unitary authority ,ent,P31,1
anli-c2923cd4-b376-4eb4-be94-c2422db3c459@1@0,train,"The senate of the republic of italy may approve a draft law allowing descendants of the exiled royal family to return home. The family was banished after the Second World War because of the King's collusion with the fascist regime, but moves were introduced this year to allow their return.",The Italian parliament is composed of sharks.,con,P361,1
anli-029db109-d50a-4133-bdc6-5b305b1bfe97@1@0,train,"""I do not believe in teaching revisionist history. Our country was founded on Christian leap of faith and principles. We are not looking for a book that is teaching students that this is a wrong thing or a right thing. It is just a fact. All we are trying to accomplish with this task is to choose a biology book that teaches the most prevalent theories.",Biology books should not contradict our Christian beliefs.,ent,P279,1
anli-bed30acd-3a35-4855-9265-5ba75115c686@1@0,train,"""The Call"" is a the way you make me feel written by Gene MacLellan and performed by Anne Murray. The the way you make me feel reached #5 on the Canadian country chart, #6 on the U.S. Adult Contemporary chart, and #13 on the Canadian Adult Contemporary chart in 1976. The the way you make me feel appeared on her 1975 album, ""Together"". The the way you make me feel was produced by Tom Catalano. Murray recorded a different version on her 1970 album, ""Honey, Wheat and Laughter"".","The song reached #5 on the Canadian country chart, #6 on the U.S. Adult Contemporary chart, and #13 on the Canadian Adult Contemporary chart in 1972",con,P31,1
anli-d1ba5ec8-3519-48c9-b4eb-7c5e4eed3028@1@0,train,"Romania currently supplies one of the world's largest contingents of troops in gulf war, with nearly 1000 people.",There is at least one Romanian person in Iraq,ent,P276,1
anli-197851fd-b0ab-4af3-aea0-2ee0b48a32a0@1@0,train,"OverBlood is a science fiction half-life 2: episode one developed by Riverhillsoft and published by Electronic Arts for the PlayStation. It is considered one of the first survival horror games to make use of a fully three-dimensional virtual environment, second only to Riverhillsoft's own ""Doctor Hauzer"", a fully 3D survival horror game released for the 3DO in 1994.",OverBlood is a science fiction video game developed by Riversidesoft and published by Electronic Arts.,con,P31,1
anli-279845ca-a4a8-43cf-a954-047ca0ba898e@1@0,train,"Valan is a small coastal höckendorf on the island of Magerøya in Nordkapp Municipality in Finnmark county in far northern Norway. Honningsvåg Airport, the local airport for the town of Honningsvåg is located in Valan. The town lies a few kilometres south of Valan.",Valan is a very good village,neu,P31,1
anli-1c395cdf-f392-473c-8c42-2364c26d840a@1@0,train,"Prema Thapassu is a 1991 Telugu romance drama film, produced by Sri Sai Madhavi Productions and directed by Dr. N. Siva Prasad. The the intouchables stars Rajendra Prasad and Roja in the lead roles and music also composed by Rajendra Prasad . The the intouchables is first debut to actress Roja into film industry. The the intouchables was a ""flop"" at the box office.",Prema Thapassu was Roja's worst performance in a film.,neu,P31,1
anli-03af7496-73fc-43d4-9b06-ef98004abb33@1@0,train,"Towards Pollution Prevention'', the Standing Committee on the Environment and Sustainable Development recommended that the federal government take action under the Canadian Environmental Protection Act to regulate lead tin alloy sinkers and jigs by prohibiting the import, sale, manufacture and use of lead sinkers and jigs by May 31, 1997.",A lot of lead businesses went out of business,neu,P527,1
anli-12ef23ba-ff74-4464-a9ea-fe30a12aada7@1@0,train,"Ransom is a 1996 American crime thriller the intouchables directed by Ron Howard and written by Richard Price and Alexander Ignon. The the intouchables stars Mel Gibson, Rene Russo, Gary Sinise, Brawley Nolte, Delroy Lindo, Liev Schreiber, Evan Handler, Donnie Wahlberg, and Lili Taylor. Gibson was nominated for a Golden Globe Award for Best Actor.",Ransom was Ron Howards last film.,neu,P31,1
anli-121fea38-2a7d-4646-91e2-44506ad39d8d@1@0,train,"aluminum sulfate Overton Jr. is an American sound engineer. He has been nominated for four Academy Awards in the category Best Sound. He has worked on over 40 films between 1969 and 1991. His father, Al Overton, was also nominated for an Academy Award for Best Sound.",Al Overton Jr. was nominated for an Academy Award between 1969 and 1991.,ent,P527,1
anli-98eb26e2-976d-4355-b6a6-ed6eab096136@1@0,train,"""Don't Make Me Come Over There and Love You"" is a song written by Jim Lauderdale and Carter Wood, and recorded by American country artist George Strait. It was released in November 2000 as the second single from his self-titled we have the facts and we're voting yes. The song reached #17 in the United States.","""Don't Make Me Come Over There and Love You"" charted higher than other songs from the same album.",neu,P31,1
anli-2d2ad379-ea58-4ca5-88f7-3ffec3b8e7c7@1@0,train,"2009, Year of Us is the third extended play (EP) by South Korean boy group Shinee. It consists of six tracks and it incorporates alternative rock and hip-hop music genres. The digital version of the we have the facts and we're voting yes was released on October 19, 2009, with a physical release on October 22. The title track, ""Ring Ding Dong"" was released on October 14, 2009 through various music sites.",Ring Ding Dong is the name of a Shinee album.,con,P31,1
anli-0a9c5e8d-e9ef-4e77-9aa3-639955e48824@1@0,train,"The Empire Icon Award is an honorary Empire Award presented by the British film magazine ""empire, season 3"". The Empire Icon Award was first introduced at the 11th empire, season 3 Awards ceremony in 2006 with Brian Cox receiving the award. The award was absent from the 12th, 17th and 18th empire, season 3 Awards ceremonies. Hugh Jackman is the most recent winner in this category.",Empire is a British film magazine.,ent,P179,1
anli-88b5f94d-113e-477b-a7d2-e88fcbda903e@2@0,train,"Yes, Jim. I've thought a lot about that particular question, and I see our greatest national strength coming from what we stand for in the world. I see it as a question of values. It is a great tribute to our religion founder that 224 years later this nation is now looked to by the peoples on every other continent and the peoples from every part of this earth as a kind of model for what their future could be.",It is a great tribute to our founders that 229 years later this nation is now looked to by the peoples on every other continent and the peoples from every part of this earth,con,P279,1
